user_id,timestamp,ip_address,location,success,auth_method,device_type,is_attack,attack_type
user_024,2026-04-02 08:33:30.394777,192.168.7.121,Milan,True,mfa,windows,False,
user_024,2026-04-08 10:32:00.394777,192.168.215.166,Milan,True,mfa,mobile,False,
user_024,2026-03-17 11:07:06.394777,192.168.61.66,Milan,True,password,windows,False,
user_024,2026-03-26 09:54:04.394777,192.168.95.159,Milan,True,password,mobile,False,
user_024,2026-04-03 14:13:40.394777,192.168.27.28,Milan,True,mfa,mobile,False,
user_024,2026-03-30 05:35:35.394777,192.168.212.192,Milan,True,password,windows,False,
user_024,2026-03-25 05:40:23.394777,192.168.45.152,Milan,True,biometric,windows,False,
user_024,2026-04-09 07:08:27.394777,192.168.243.136,Milan,True,password,mobile,False,
user_024,2026-03-15 05:29:30.394777,192.168.72.123,Milan,True,biometric,mobile,False,
user_024,2026-04-11 14:36:00.394777,192.168.218.255,Milan,True,biometric,windows,False,
user_024,2026-03-24 07:14:09.394777,192.168.207.13,Milan,True,mfa,mobile,False,
user_024,2026-03-30 11:00:05.394777,192.168.175.78,Milan,True,biometric,windows,False,
user_024,2026-04-06 06:07:37.394777,192.168.158.217,Milan,True,biometric,windows,False,
user_024,2026-04-09 07:37:40.394777,192.168.179.254,Milan,True,mfa,windows,False,
user_024,2026-04-03 06:16:27.394777,192.168.50.223,Milan,True,mfa,windows,False,
user_024,2026-03-31 06:45:49.394777,192.168.228.79,Milan,True,password,mobile,False,
user_024,2026-04-14 08:07:16.394777,192.168.166.74,Milan,True,mfa,windows,False,
user_024,2026-04-01 11:43:01.394777,192.168.33.167,Milan,True,password,windows,False,
user_024,2026-03-25 09:05:33.394777,192.168.87.140,Milan,True,biometric,mobile,False,
user_024,2026-03-28 09:17:44.394777,192.168.107.242,Milan,True,biometric,windows,False,
user_024,2026-03-31 13:50:29.394777,192.168.236.30,Milan,True,biometric,windows,False,
user_024,2026-03-27 08:23:52.394777,192.168.44.169,Milan,True,mfa,mobile,False,
user_024,2026-04-11 05:12:37.394777,192.168.200.5,Milan,True,password,mobile,False,
user_024,2026-04-07 06:40:48.394777,192.168.85.66,Milan,True,biometric,windows,False,
user_024,2026-04-13 05:55:59.394777,192.168.129.246,Milan,True,mfa,mobile,False,
user_024,2026-04-04 08:00:29.394777,192.168.79.241,Milan,True,password,mobile,False,
user_024,2026-03-25 09:51:53.394777,192.168.69.60,Milan,True,biometric,mobile,False,
user_024,2026-04-07 05:21:16.394777,192.168.233.160,Milan,True,mfa,mobile,False,
user_024,2026-04-09 09:36:33.394777,192.168.108.41,Milan,True,mfa,mobile,False,
user_024,2026-03-23 15:04:31.394777,192.168.145.108,Milan,True,mfa,windows,False,
user_024,2026-03-23 09:03:22.394777,192.168.60.198,Milan,True,password,windows,False,
user_025,2026-03-24 05:22:52.394777,192.168.115.31,Berlin,True,password,linux,False,
user_025,2026-04-12 14:46:41.394777,192.168.189.54,Berlin,True,password,mac,False,
user_025,2026-04-12 06:01:30.394777,192.168.117.182,Berlin,True,biometric,mac,False,
user_025,2026-03-22 09:02:05.394777,192.168.14.139,Berlin,True,password,mac,False,
user_025,2026-04-02 07:55:24.394777,192.168.135.57,Berlin,True,mfa,linux,False,
user_025,2026-03-26 11:06:23.394777,192.168.138.141,Berlin,True,mfa,linux,False,
user_025,2026-04-07 14:10:46.394777,192.168.251.50,Berlin,True,biometric,linux,False,
user_025,2026-04-07 15:02:18.394777,192.168.96.138,Berlin,True,password,mac,False,
user_025,2026-04-13 12:43:56.394777,192.168.85.74,Berlin,True,mfa,mac,False,
user_025,2026-03-20 14:12:42.394777,192.168.45.111,Berlin,True,password,mac,False,
user_025,2026-03-18 06:00:00.394777,192.168.249.10,Berlin,True,password,mac,False,
user_025,2026-03-20 12:12:36.394777,192.168.40.247,Berlin,True,mfa,mac,False,
user_025,2026-04-12 05:20:38.394777,192.168.101.209,Berlin,True,mfa,mac,False,
user_025,2026-04-01 12:04:22.394777,192.168.67.154,Berlin,True,password,linux,False,
user_025,2026-03-20 11:45:22.394777,192.168.200.36,Berlin,True,password,linux,False,
user_025,2026-04-08 11:27:01.394777,192.168.173.92,Berlin,True,biometric,mac,False,
user_025,2026-04-06 09:40:06.394777,192.168.116.204,Berlin,True,password,mac,False,
user_025,2026-03-31 10:28:55.394777,192.168.184.14,Berlin,True,mfa,mac,False,
user_025,2026-03-23 07:15:57.394777,192.168.109.161,Berlin,True,biometric,mac,False,
user_025,2026-03-26 05:36:48.394777,192.168.74.72,Berlin,True,biometric,mac,False,
user_025,2026-03-31 07:13:15.394777,192.168.179.142,Berlin,True,password,mac,False,
user_025,2026-03-16 11:37:31.394777,192.168.210.64,Berlin,True,mfa,linux,False,
user_025,2026-04-06 11:15:52.394777,192.168.67.190,Berlin,True,mfa,linux,False,
user_025,2026-03-24 13:48:06.394777,192.168.216.36,Berlin,True,password,linux,False,
user_025,2026-04-04 10:34:46.394777,192.168.7.115,Berlin,True,mfa,linux,False,
user_025,2026-03-18 13:28:14.394777,192.168.119.69,Berlin,True,biometric,mac,False,
user_025,2026-03-25 13:22:34.394777,192.168.187.107,Berlin,False,mfa,linux,False,
user_025,2026-03-15 07:05:01.394777,192.168.197.149,Berlin,True,mfa,mac,False,
user_025,2026-03-28 13:14:31.394777,192.168.233.146,Berlin,True,biometric,linux,False,
user_025,2026-03-23 13:33:53.394777,192.168.44.14,Berlin,True,password,linux,False,
user_025,2026-03-17 14:34:53.394777,192.168.189.58,Berlin,True,password,mac,False,
user_025,2026-04-13 09:56:51.394777,192.168.145.48,Berlin,True,biometric,linux,False,
user_025,2026-03-28 11:14:43.394777,192.168.199.92,Berlin,True,biometric,linux,False,
user_025,2026-03-28 09:15:24.394777,192.168.231.156,Berlin,True,biometric,linux,False,
user_025,2026-03-17 09:01:58.394777,192.168.128.91,Berlin,True,mfa,mac,False,
user_025,2026-03-15 05:36:20.394777,192.168.252.248,Berlin,True,biometric,linux,False,
user_025,2026-04-04 14:43:45.394777,192.168.213.52,Berlin,True,mfa,linux,False,
user_025,2026-04-06 09:35:27.394777,192.168.3.245,Berlin,True,mfa,mac,False,
user_025,2026-03-16 11:40:37.394777,192.168.59.250,Berlin,True,password,mac,False,
user_025,2026-03-24 05:18:06.394777,192.168.249.145,Berlin,True,mfa,linux,False,
user_026,2026-04-10 14:47:31.394777,192.168.219.197,London,True,password,linux,False,
user_026,2026-04-04 12:31:32.394777,192.168.158.127,London,True,biometric,linux,False,
user_026,2026-04-12 08:30:13.394777,192.168.51.17,London,False,biometric,mac,False,
user_026,2026-03-25 07:07:08.394777,192.168.234.116,London,True,biometric,linux,False,
user_026,2026-04-01 10:46:38.394777,192.168.142.146,London,True,biometric,linux,False,
user_026,2026-04-12 07:22:57.394777,192.168.103.198,London,True,mfa,mac,False,
user_026,2026-04-08 05:36:35.394777,192.168.87.136,London,True,biometric,windows,False,
user_026,2026-04-02 11:52:48.394777,192.168.196.254,London,True,password,windows,False,
user_026,2026-04-06 05:24:34.394777,192.168.40.36,London,True,mfa,linux,False,
user_026,2026-04-13 11:16:44.394777,192.168.87.227,London,True,password,windows,False,
user_026,2026-03-28 10:24:25.394777,192.168.50.197,London,True,password,linux,False,
user_026,2026-03-27 11:28:19.394777,192.168.144.150,London,True,biometric,mac,False,
user_026,2026-04-09 14:20:17.394777,192.168.226.134,London,True,biometric,mac,False,
user_026,2026-04-09 10:23:28.394777,192.168.57.91,London,True,biometric,windows,False,
user_026,2026-04-12 08:24:47.394777,192.168.176.151,London,True,biometric,windows,False,
user_026,2026-03-26 14:26:58.394777,192.168.74.63,London,True,password,mac,False,
user_026,2026-04-03 12:29:06.394777,192.168.228.2,London,True,mfa,linux,False,
user_026,2026-04-11 05:21:29.394777,192.168.6.157,London,True,mfa,windows,False,
user_026,2026-03-31 12:18:44.394777,192.168.105.42,London,True,mfa,mac,False,
user_026,2026-03-20 13:54:08.394777,192.168.239.116,London,True,password,windows,False,
user_026,2026-03-23 05:29:55.394777,192.168.101.235,London,False,biometric,mac,False,
user_026,2026-03-17 10:02:46.394777,192.168.204.98,London,True,password,mac,False,
user_026,2026-03-30 13:27:08.394777,192.168.236.98,London,True,biometric,mac,False,
user_026,2026-04-12 06:12:07.394777,192.168.105.219,London,True,password,mac,False,
user_026,2026-04-10 08:37:15.394777,192.168.14.33,London,True,password,linux,False,
user_026,2026-04-08 12:56:58.394777,192.168.18.164,London,True,password,linux,False,
user_026,2026-04-03 09:12:25.394777,192.168.185.9,London,True,biometric,linux,False,
user_026,2026-03-16 14:17:45.394777,192.168.233.88,London,True,biometric,mac,False,
user_026,2026-04-08 12:04:06.394777,192.168.72.183,London,True,password,windows,False,
user_026,2026-04-08 10:00:18.394777,192.168.191.99,London,True,biometric,windows,False,
user_026,2026-03-26 10:12:52.394777,192.168.255.41,London,True,mfa,mac,False,
user_026,2026-04-10 09:48:40.394777,192.168.22.38,London,True,biometric,windows,False,
user_026,2026-03-22 10:45:41.394777,192.168.251.26,London,True,mfa,mac,False,
user_026,2026-04-09 06:32:13.394777,192.168.120.126,London,True,mfa,windows,False,
user_026,2026-03-17 10:04:34.394777,192.168.202.130,London,True,mfa,mac,False,
user_026,2026-03-22 14:27:16.394777,192.168.164.11,London,True,password,mac,False,
user_026,2026-03-17 13:42:56.394777,192.168.221.239,London,True,mfa,windows,False,
user_026,2026-03-15 06:47:11.394777,192.168.59.250,London,True,biometric,mac,False,
user_026,2026-04-10 11:15:58.394777,192.168.143.149,London,True,biometric,mac,False,
user_026,2026-03-31 09:25:30.394777,192.168.43.208,London,True,mfa,windows,False,
user_027,2026-03-30 10:46:32.394777,192.168.200.154,Berlin,True,biometric,mobile,False,
user_027,2026-04-01 13:12:42.394777,192.168.72.58,Berlin,True,mfa,mobile,False,
user_027,2026-03-31 05:30:25.394777,192.168.227.9,Berlin,True,password,mobile,False,
user_027,2026-04-01 14:27:25.394777,192.168.18.8,Berlin,False,biometric,linux,False,
user_027,2026-04-12 11:00:32.394777,192.168.9.3,Berlin,True,mfa,linux,False,
user_027,2026-04-03 09:03:53.394777,192.168.42.192,Berlin,True,biometric,mobile,False,
user_027,2026-04-06 08:31:33.394777,192.168.215.115,Berlin,True,password,linux,False,
user_027,2026-03-27 12:06:58.394777,192.168.44.11,Berlin,True,biometric,mac,False,
user_027,2026-04-11 05:40:52.394777,192.168.57.197,Berlin,True,password,mobile,False,
user_027,2026-03-17 14:32:29.394777,192.168.196.168,Berlin,True,mfa,mac,False,
user_027,2026-04-08 15:07:59.394777,192.168.116.89,Berlin,True,mfa,mac,False,
user_027,2026-04-03 14:35:49.394777,192.168.74.246,Berlin,True,mfa,linux,False,
user_027,2026-03-18 07:28:21.394777,192.168.239.147,Berlin,True,biometric,linux,False,
user_027,2026-03-19 13:38:48.394777,192.168.32.92,Berlin,True,password,linux,False,
user_027,2026-03-30 10:07:46.394777,192.168.20.139,Berlin,True,biometric,linux,False,
user_027,2026-03-26 09:36:40.394777,192.168.197.245,Berlin,True,biometric,mobile,False,
user_027,2026-03-29 07:34:31.394777,192.168.245.55,Berlin,True,mfa,mobile,False,
user_027,2026-04-10 10:30:53.394777,192.168.68.230,Berlin,True,password,mac,False,
user_027,2026-03-18 10:32:44.394777,192.168.35.204,Berlin,True,mfa,mac,False,
user_027,2026-04-09 14:32:35.394777,192.168.57.81,Berlin,True,mfa,linux,False,
user_027,2026-03-27 06:25:22.394777,192.168.194.200,Berlin,True,mfa,mac,False,
user_027,2026-04-14 12:34:46.394777,192.168.89.64,Berlin,True,biometric,mac,False,
user_027,2026-03-26 15:01:50.394777,192.168.106.116,Berlin,True,password,linux,False,
user_027,2026-04-14 11:34:15.394777,192.168.141.150,Berlin,True,mfa,mac,False,
user_027,2026-04-08 14:53:17.394777,192.168.19.140,Berlin,True,password,mac,False,
user_027,2026-04-09 12:37:33.394777,192.168.180.116,Berlin,True,biometric,linux,False,
user_027,2026-03-27 07:35:55.394777,192.168.141.82,Berlin,False,mfa,linux,False,
user_027,2026-04-07 05:53:34.394777,192.168.8.34,Berlin,True,biometric,mac,False,
user_027,2026-04-03 12:46:15.394777,192.168.150.2,Berlin,True,mfa,linux,False,
user_027,2026-04-07 06:52:04.394777,192.168.217.167,Berlin,True,biometric,mobile,False,
user_027,2026-03-29 06:07:13.394777,192.168.242.179,Berlin,True,mfa,linux,False,
user_027,2026-03-20 09:42:46.394777,192.168.5.247,Berlin,True,biometric,linux,False,
user_027,2026-03-31 05:46:02.394777,192.168.168.8,Berlin,True,mfa,linux,False,
user_027,2026-03-23 14:40:36.394777,192.168.134.250,Berlin,True,password,linux,False,
user_027,2026-03-17 10:02:08.394777,192.168.151.183,Berlin,True,biometric,mac,False,
user_027,2026-04-05 07:28:29.394777,192.168.237.164,Berlin,True,mfa,mobile,False,
user_027,2026-03-19 07:16:46.394777,192.168.173.23,Berlin,False,password,mobile,False,
user_027,2026-03-30 08:07:49.394777,192.168.185.155,Berlin,True,mfa,mac,False,
user_027,2026-03-28 10:12:57.394777,192.168.233.11,Berlin,True,mfa,mac,False,
user_027,2026-04-04 06:55:47.394777,192.168.146.47,Berlin,True,password,linux,False,
user_028,2026-04-05 09:48:22.394777,192.168.35.255,Madrid,True,password,linux,False,
user_028,2026-04-05 12:10:04.394777,192.168.177.138,Madrid,True,mfa,mac,False,
user_028,2026-03-30 11:35:14.394777,192.168.112.153,Madrid,True,biometric,mac,False,
user_028,2026-03-17 09:54:27.394777,192.168.48.80,Madrid,True,biometric,mac,False,
user_028,2026-03-22 11:21:36.394777,192.168.233.22,Madrid,True,password,linux,False,
user_028,2026-03-29 07:07:34.394777,192.168.147.201,Madrid,True,biometric,linux,False,
user_028,2026-03-19 06:31:13.394777,192.168.224.223,Madrid,True,password,mac,False,
user_028,2026-03-17 05:21:15.394777,192.168.234.8,Madrid,True,mfa,linux,False,
user_028,2026-04-07 05:51:02.394777,192.168.61.243,Madrid,True,mfa,linux,False,
user_028,2026-04-05 08:32:14.394777,192.168.185.73,Madrid,True,biometric,mac,False,
user_028,2026-04-06 12:20:49.394777,192.168.97.192,Madrid,True,mfa,windows,False,
user_028,2026-03-31 05:41:38.394777,192.168.240.189,Madrid,True,mfa,windows,False,
user_028,2026-04-02 12:56:30.394777,192.168.255.16,Madrid,True,mfa,linux,False,
user_028,2026-04-02 12:07:51.394777,192.168.108.18,Madrid,True,password,linux,False,
user_028,2026-03-19 08:29:55.394777,192.168.25.187,Madrid,True,mfa,mac,False,
user_028,2026-03-31 11:06:03.394777,192.168.236.116,Madrid,True,biometric,linux,False,
user_028,2026-04-02 07:44:17.394777,192.168.138.191,Madrid,True,biometric,windows,False,
user_028,2026-03-20 12:30:14.394777,192.168.115.253,Madrid,True,biometric,windows,False,
user_028,2026-03-16 05:26:49.394777,192.168.169.189,Madrid,True,biometric,linux,False,
user_028,2026-04-06 09:30:57.394777,192.168.252.9,Madrid,True,biometric,mac,False,
user_028,2026-03-15 06:35:27.394777,192.168.14.162,Madrid,True,biometric,linux,False,
user_028,2026-03-15 08:57:13.394777,192.168.103.177,Madrid,True,mfa,mac,False,
user_028,2026-03-31 05:42:29.394777,192.168.247.220,Madrid,True,biometric,linux,False,
user_028,2026-03-17 10:00:40.394777,192.168.125.150,Madrid,True,biometric,windows,False,
user_028,2026-03-15 09:39:41.394777,192.168.105.17,Madrid,True,password,linux,False,
user_028,2026-03-17 07:10:49.394777,192.168.142.156,Madrid,True,password,linux,False,
user_028,2026-03-24 08:23:32.394777,192.168.100.46,Madrid,True,mfa,windows,False,
user_028,2026-04-01 08:42:39.394777,192.168.7.69,Madrid,True,mfa,mac,False,
user_028,2026-03-20 09:06:43.394777,192.168.249.158,Madrid,True,biometric,mac,False,
user_028,2026-04-06 10:53:30.394777,192.168.209.7,Madrid,True,password,mac,False,
user_028,2026-03-17 07:23:06.394777,192.168.178.190,Madrid,True,password,windows,False,
user_028,2026-04-12 06:09:28.394777,192.168.154.82,Madrid,True,biometric,mac,False,
user_028,2026-03-30 13:19:37.394777,192.168.249.220,Madrid,True,password,linux,False,
user_028,2026-03-30 07:04:02.394777,192.168.44.202,Madrid,True,password,linux,False,
user_028,2026-04-03 06:45:03.394777,192.168.65.41,Madrid,True,biometric,windows,False,
user_028,2026-03-30 06:13:40.394777,192.168.132.65,Madrid,True,biometric,windows,False,
user_028,2026-04-04 08:33:41.394777,192.168.45.170,Madrid,True,password,linux,False,
user_028,2026-04-13 08:56:09.394777,192.168.29.54,Madrid,True,mfa,windows,False,
user_028,2026-04-06 14:52:09.394777,192.168.104.212,Madrid,True,mfa,windows,False,
user_028,2026-03-28 10:34:44.394777,192.168.157.198,Madrid,True,password,windows,False,
user_029,2026-04-09 10:56:22.394777,192.168.238.51,Paris,True,biometric,linux,False,
user_029,2026-04-05 13:56:36.394777,192.168.172.127,Paris,True,mfa,mac,False,
user_029,2026-03-21 06:29:53.394777,192.168.100.115,Paris,False,biometric,mac,False,
user_029,2026-03-25 10:02:01.394777,192.168.158.33,Paris,True,mfa,linux,False,
user_029,2026-04-09 06:22:16.394777,192.168.5.19,Paris,True,password,mac,False,
user_029,2026-04-12 10:31:40.394777,192.168.81.110,Paris,True,biometric,linux,False,
user_029,2026-04-08 05:43:57.394777,192.168.200.125,Paris,True,password,mac,False,
user_029,2026-04-12 13:58:19.394777,192.168.181.232,Paris,True,password,linux,False,
user_029,2026-03-30 13:34:23.394777,192.168.131.129,Paris,True,biometric,linux,False,
user_029,2026-04-14 07:43:00.394777,192.168.154.73,Paris,True,mfa,linux,False,
user_029,2026-03-21 07:52:11.394777,192.168.178.141,Paris,True,password,mac,False,
user_029,2026-04-04 07:57:17.394777,192.168.194.254,Paris,True,password,mac,False,
user_029,2026-03-16 12:49:20.394777,192.168.251.217,Paris,True,password,linux,False,
user_029,2026-03-25 14:03:29.394777,192.168.136.232,Paris,True,password,mac,False,
user_029,2026-03-20 10:07:19.394777,192.168.91.18,Paris,True,password,linux,False,
user_029,2026-04-08 08:00:46.394777,192.168.233.53,Paris,True,biometric,mac,False,
user_029,2026-03-17 10:37:49.394777,192.168.74.105,Paris,True,biometric,linux,False,
user_029,2026-03-21 14:33:25.394777,192.168.225.34,Paris,True,biometric,mac,False,
user_029,2026-03-27 10:53:08.394777,192.168.221.56,Paris,True,biometric,mac,False,
user_029,2026-03-29 12:55:27.394777,192.168.12.231,Paris,True,mfa,mac,False,
user_029,2026-03-18 12:04:02.394777,192.168.236.4,Paris,True,biometric,mac,False,
user_029,2026-03-29 12:33:47.394777,192.168.63.171,Paris,True,mfa,mac,False,
user_029,2026-03-16 14:55:55.394777,192.168.213.240,Paris,True,password,mac,False,
user_029,2026-03-17 09:03:28.394777,192.168.174.81,Paris,True,biometric,mac,False,
user_029,2026-04-01 09:06:53.394777,192.168.71.94,Paris,True,biometric,linux,False,
user_029,2026-04-01 12:17:00.394777,192.168.185.18,Paris,True,password,linux,False,
user_029,2026-03-30 09:17:52.394777,192.168.164.223,Paris,True,password,mac,False,
user_029,2026-03-31 05:39:06.394777,192.168.127.30,Paris,True,password,linux,False,
user_029,2026-03-25 06:15:11.394777,192.168.87.107,Paris,True,biometric,linux,False,
user_029,2026-04-06 08:36:01.394777,192.168.85.71,Paris,True,password,linux,False,
user_029,2026-04-10 12:26:07.394777,192.168.212.105,Paris,True,mfa,mac,False,
user_029,2026-04-12 10:42:30.394777,192.168.86.47,Paris,True,mfa,mac,False,
user_029,2026-03-18 08:03:50.394777,192.168.40.196,Paris,True,biometric,mac,False,
user_029,2026-04-07 14:06:44.394777,192.168.66.60,Paris,True,biometric,linux,False,
user_029,2026-03-17 10:50:47.394777,192.168.143.55,Paris,True,password,mac,False,
user_029,2026-04-11 11:41:35.394777,192.168.158.58,Paris,True,biometric,linux,False,
user_029,2026-03-26 05:50:06.394777,192.168.43.5,Paris,True,biometric,mac,False,
user_029,2026-03-28 09:56:52.394777,192.168.141.49,Paris,True,biometric,mac,False,
user_029,2026-04-08 05:39:49.394777,192.168.13.231,Paris,True,password,linux,False,
user_029,2026-03-30 06:37:24.394777,192.168.45.137,Paris,True,mfa,mac,False,
user_030,2026-04-11 13:05:50.394777,192.168.12.57,Madrid,True,biometric,windows,False,
user_030,2026-04-03 06:48:43.394777,192.168.110.14,Madrid,True,mfa,windows,False,
user_030,2026-03-17 11:34:19.394777,192.168.106.9,Madrid,True,biometric,windows,False,
user_030,2026-04-03 06:41:48.394777,192.168.23.212,Madrid,True,biometric,windows,False,
user_030,2026-04-03 08:35:03.394777,192.168.3.53,Madrid,True,password,windows,False,
user_030,2026-04-11 10:23:58.394777,192.168.248.148,Madrid,True,password,windows,False,
user_030,2026-03-18 05:47:56.394777,192.168.18.122,Madrid,True,mfa,windows,False,
user_030,2026-03-27 14:42:58.394777,192.168.114.112,Madrid,True,password,windows,False,
user_030,2026-03-31 13:02:00.394777,192.168.35.217,Madrid,True,biometric,windows,False,
user_030,2026-04-11 09:48:11.394777,192.168.134.79,Madrid,True,password,windows,False,
user_030,2026-04-10 07:22:38.394777,192.168.68.250,Madrid,False,biometric,windows,False,
user_030,2026-03-25 14:50:42.394777,192.168.58.61,Madrid,True,biometric,windows,False,
user_030,2026-03-27 11:15:52.394777,192.168.189.223,Madrid,True,mfa,windows,False,
user_030,2026-03-22 14:10:35.394777,192.168.181.156,Madrid,False,mfa,windows,False,
user_030,2026-04-06 07:16:34.394777,192.168.68.201,Madrid,True,biometric,windows,False,
user_030,2026-03-31 14:32:08.394777,192.168.212.156,Madrid,True,mfa,windows,False,
user_030,2026-03-26 05:19:06.394777,192.168.108.174,Madrid,True,biometric,windows,False,
user_030,2026-03-19 09:30:48.394777,192.168.46.251,Madrid,True,biometric,windows,False,
user_030,2026-03-20 13:17:57.394777,192.168.55.33,Madrid,True,biometric,windows,False,
user_030,2026-03-18 08:18:30.394777,192.168.5.55,Madrid,True,mfa,windows,False,
user_030,2026-03-25 12:43:50.394777,192.168.102.117,Madrid,True,mfa,windows,False,
user_030,2026-03-17 07:06:16.394777,192.168.129.126,Madrid,True,mfa,windows,False,
user_030,2026-03-21 10:14:50.394777,192.168.17.9,Madrid,True,biometric,windows,False,
user_030,2026-03-28 07:40:58.394777,192.168.147.36,Madrid,True,biometric,windows,False,
user_030,2026-03-27 13:40:30.394777,192.168.13.250,Madrid,True,biometric,windows,False,
user_030,2026-04-07 14:09:43.394777,192.168.182.254,Madrid,True,biometric,windows,False,
user_030,2026-04-13 11:45:25.394777,192.168.73.62,Madrid,True,mfa,windows,False,
user_030,2026-03-22 07:53:09.394777,192.168.56.226,Madrid,True,biometric,windows,False,
user_030,2026-03-16 10:05:16.394777,192.168.25.135,Madrid,False,mfa,windows,False,
user_030,2026-04-07 06:19:33.394777,192.168.91.53,Madrid,True,biometric,windows,False,
user_030,2026-03-17 11:44:03.394777,192.168.178.205,Madrid,True,password,windows,False,
user_030,2026-04-05 05:09:56.394777,192.168.147.71,Madrid,True,biometric,windows,False,
user_030,2026-04-02 13:48:31.394777,192.168.252.143,Madrid,True,mfa,windows,False,
user_030,2026-03-20 05:22:33.394777,192.168.203.30,Madrid,True,password,windows,False,
user_030,2026-03-30 14:20:06.394777,192.168.112.209,Madrid,True,password,windows,False,
user_030,2026-04-11 05:34:34.394777,192.168.148.253,Madrid,True,biometric,windows,False,
user_030,2026-03-19 14:31:21.394777,192.168.30.3,Madrid,True,mfa,windows,False,
user_030,2026-03-18 11:46:32.394777,192.168.200.48,Madrid,True,password,windows,False,
user_030,2026-04-02 10:19:43.394777,192.168.105.87,Madrid,True,mfa,windows,False,
user_030,2026-03-24 12:17:25.394777,192.168.222.251,Madrid,True,mfa,windows,False,
user_031,2026-03-15 09:55:55.394777,192.168.222.114,London,False,biometric,mobile,False,
user_031,2026-04-13 07:28:01.394777,192.168.240.250,London,True,mfa,mobile,False,
user_031,2026-04-04 05:20:09.394777,192.168.164.17,London,True,biometric,mobile,False,
user_031,2026-03-30 09:25:57.394777,192.168.8.179,London,True,password,mobile,False,
user_031,2026-04-12 07:32:20.394777,192.168.168.143,London,True,biometric,mobile,False,
user_031,2026-04-05 09:51:40.394777,192.168.16.191,London,True,password,mobile,False,
user_031,2026-03-16 12:50:44.394777,192.168.195.155,London,True,biometric,mobile,False,
user_031,2026-03-30 11:10:26.394777,192.168.216.116,London,True,mfa,mobile,False,
user_031,2026-04-05 14:24:52.394777,192.168.212.12,London,True,biometric,mobile,False,
user_031,2026-03-20 07:47:54.394777,192.168.68.153,London,True,mfa,mobile,False,
user_031,2026-03-27 11:11:26.394777,192.168.123.186,London,True,biometric,mobile,False,
user_031,2026-04-09 08:08:22.394777,192.168.170.229,London,True,password,mobile,False,
user_031,2026-04-01 06:05:59.394777,192.168.247.156,London,True,biometric,mobile,False,
user_031,2026-03-19 07:37:03.394777,192.168.165.243,London,True,mfa,mobile,False,
user_031,2026-04-12 09:07:08.394777,192.168.6.139,London,True,biometric,mobile,False,
user_031,2026-03-19 07:20:23.394777,192.168.227.146,London,True,password,mobile,False,
user_031,2026-04-10 13:48:13.394777,192.168.86.210,London,True,mfa,mobile,False,
user_031,2026-03-16 11:13:52.394777,192.168.236.37,London,True,password,mobile,False,
user_031,2026-03-27 05:40:39.394777,192.168.211.47,London,True,biometric,mobile,False,
user_031,2026-04-09 10:54:59.394777,192.168.75.174,London,True,password,mobile,False,
user_031,2026-04-13 09:26:42.394777,192.168.105.211,London,True,password,mobile,False,
user_031,2026-03-15 14:03:23.394777,192.168.77.53,London,True,password,mobile,False,
user_031,2026-03-26 07:58:51.394777,192.168.159.252,London,True,biometric,mobile,False,
user_031,2026-03-22 13:18:30.394777,192.168.138.53,London,False,password,mobile,False,
user_031,2026-03-23 05:40:03.394777,192.168.55.31,London,True,biometric,mobile,False,
user_031,2026-04-02 09:18:22.394777,192.168.44.89,London,True,biometric,mobile,False,
user_031,2026-03-30 08:17:55.394777,192.168.243.136,London,True,password,mobile,False,
user_031,2026-04-01 06:21:26.394777,192.168.230.109,London,True,biometric,mobile,False,
user_031,2026-04-13 10:07:37.394777,192.168.233.62,London,True,biometric,mobile,False,
user_031,2026-04-04 10:21:08.394777,192.168.107.184,London,False,mfa,mobile,False,
user_031,2026-04-12 05:43:57.394777,192.168.43.145,London,True,mfa,mobile,False,
user_031,2026-03-21 11:22:23.394777,192.168.32.84,London,True,mfa,mobile,False,
user_031,2026-03-16 10:11:45.394777,192.168.15.193,London,True,mfa,mobile,False,
user_031,2026-03-25 09:33:52.394777,192.168.106.160,London,True,mfa,mobile,False,
user_031,2026-03-24 06:05:52.394777,192.168.144.98,London,True,password,mobile,False,
user_031,2026-04-13 08:56:53.394777,192.168.188.24,London,True,mfa,mobile,False,
user_031,2026-03-15 07:50:41.394777,192.168.230.163,London,True,password,mobile,False,
user_031,2026-03-25 11:38:50.394777,192.168.21.99,London,True,biometric,mobile,False,
user_031,2026-04-02 09:00:25.394777,192.168.203.27,London,True,password,mobile,False,
user_031,2026-03-17 12:50:45.394777,192.168.85.223,London,True,biometric,mobile,False,
user_032,2026-04-10 14:50:04.394777,192.168.47.59,Tunis,True,mfa,windows,False,
user_032,2026-04-12 08:46:16.394777,192.168.8.121,Tunis,True,mfa,linux,False,
user_032,2026-03-15 10:39:13.394777,192.168.200.21,Tunis,True,password,windows,False,
user_032,2026-03-16 12:19:12.394777,192.168.177.183,Tunis,True,password,windows,False,
user_032,2026-04-14 09:03:22.394777,192.168.197.253,Tunis,True,mfa,windows,False,
user_032,2026-04-09 13:51:08.394777,192.168.197.63,Tunis,True,biometric,linux,False,
user_032,2026-04-03 10:56:35.394777,192.168.96.76,Tunis,True,password,windows,False,
user_032,2026-03-29 05:58:47.394777,192.168.205.39,Tunis,True,password,linux,False,
user_032,2026-04-13 05:42:49.394777,192.168.227.247,Tunis,True,biometric,windows,False,
